Article Title,Article URL,Editorial Decision,Claim,Classification,Source,Source URL,Verification Status,Required Correction
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,"IRDAI-mandated health insurance portability lets you carry forward credit for waiting periods already served when moving from a group/employer policy to an individual one, or between insurers, as long as there's no gap in coverage.",VERIFIABLE,IRDAI — Guidelines on Migration and Portability of Health Insurance Policies / policyholder.gov.in,https://irdai.gov.in/document-detail?documentId=393128,Confirmed,"None — accurate in substance. IRDAI's migration/portability regulations allow individual members of a group policy to migrate to an individual/family floater policy with credit for time already served toward waiting periods and pre-existing disease exclusions (capped at 36 months under the 2024 IRDAI Insurance Products Regulations), subject to no break in coverage and (per IRDAI process) intimation to the existing insurer, generally at least 45 days before renewal — a specific procedural detail the article doesn't mention and could usefully add."
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,EPF early withdrawal before five years of continuous service is usually taxable.,VERIFIABLE,EPFO / Income Tax Act — EPF withdrawal taxation rules,https://cleartax.in/s/pf-balance-withdrawal-incometax,Confirmed,"Correct but the article omits a useful specific: TDS on EPF withdrawals under 5 years' service only applies if the withdrawal exceeds ₹50,000 (10% TDS with PAN, 20% without; avoidable via Form 15G/15H if income is below the taxable threshold), a Finance Act 2016 provision effective since 1 June 2016. Adding this threshold and the Form 15G/15H workaround would make the section concretely actionable rather than a general caution."
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,EPF left inactive keeps earning interest for a few years even if inactive.,POTENTIALLY MISLEADING,EPFO rules on inoperative accounts,https://cleartax.in/s/pf-balance-withdrawal-incometax,Partially Confirmed,"This is true only up to a point and stated too loosely: EPFO pays interest on inoperative accounts, but an account becomes 'inoperative' (and interest treatment/tax status can change) if no contribution is received for 36 months after retirement/permanent departure from employment, and interest earned after that point becomes taxable in the depositor's hands. The article's 'a few years' phrasing without the 36-month rule and its tax consequence could leave readers assuming indefinite risk-free accrual."
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,Vested ESOPs commonly must be exercised within 90 days of the last working day or they're forfeited.,VERIFIABLE,"Qapita, Carta, Hissa — Post-Termination Exercise Period (PTEP) explainers for Indian startups",https://www.qapita.com/blog/post-termination-exercise-period,Partially Confirmed,"90 days is a commonly cited standard/default in Indian startup ESOP plans, but there is no single legal mandate fixing this figure — the actual window is governed entirely by each company's specific ESOP plan document, and ranges from 30 days to several years (some progressive startups now offer 1-10 years). Article should clarify that 90 days is a common default, not a fixed rule, and tell the reader to check their own ESOP/plan agreement rather than assume 90 days applies."
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,"Pausing a running SIP rather than cancelling it preserves the account and accumulated units, and most mutual fund platforms allow a pause without penalty, unlike a full redemption which can trigger exit loads or tax implications.",VERIFIABLE,AMFI / mutual fund platform SIP pause policies,,Partially Confirmed,"Directionally accurate — SIP pause facilities exist on most major platforms and redemption can trigger exit loads (typically within 1 year, commonly ~1%) and capital gains tax, while pausing does not. However 'most platforms allow a pause without penalty' could not be confirmed as a universal figure since pause features, duration limits, and eligibility vary by AMC/platform (e.g. some cap pause duration at 1-3 months). Recommend naming specific platform examples or softening 'most' to reflect this variability."
How to Handle Being Laid Off: The First Two Weeks,(not live) /how-to-handle-being-laid-off-the-first-two-weeks,IMPROVE,"India doesn't have a broad unemployment insurance system most private-sector employees can draw on, though a few states/industries have limited schemes.",VERIFIABLE,Atal Bimit Vyakti Kalyan Yojana (ABVKY) under ESIC — limited unemployment benefit scheme,,Confirmed,"Accurate at a general level. One specific scheme the article could name to make 'limited schemes' concrete: the Atal Bimit Vyakti Kalyan Yojana under ESIC, which provides limited cash relief to ESI-covered private-sector employees who lose their jobs involuntarily — but coverage is restricted to ESI-registered employees (broadly lower-wage formal-sector workers), so it does not apply to most white-collar salaried employees, consistent with the article's overall point."
How to Link Aadhaar and PAN Online — Step by Step,(not live) /how-to-link-aadhaar-and-pan-online-step-by-step,IMPROVE,"The late-linking fee is ₹1,000, paid through e-Pay Tax on the income tax portal, selecting the relevant assessment year and 'Other Receipts' as payment type.",VERIFIABLE,Income Tax Department — Link Aadhaar FAQ (incometax.gov.in),https://www.incometax.gov.in/iec/foportal/help/e-filing-link-aadhaar-faq,Confirmed,"Fee amount confirmed at ₹1,000. Minor correction: the official payment type/minor head is specifically listed as 'Fee for delay in linking PAN with Aadhaar' under Section 234H (some references list it under 'Other Receipts (500)/Fee' category on the e-Pay Tax flow) — article should double check and match the exact current dropdown wording on the live e-Pay Tax page, since portal UI labels can shift and this is exactly the kind of concrete step-by-step detail the editorial note flags as needing a 'last verified' date."
How to Link Aadhaar and PAN Online — Step by Step,(not live) /how-to-link-aadhaar-and-pan-online-step-by-step,IMPROVE,"A small category of PAN holders are exempt from linking: residents of Assam, Jammu & Kashmir, and Meghalaya, NRIs per the Income Tax Act, and individuals above a certain age at the time the rule was introduced.",VERIFIABLE,Income Tax Department — Link Aadhaar FAQ (incometax.gov.in),https://www.incometax.gov.in/iec/foportal/help/e-filing-link-aadhaar-faq,Confirmed,"Confirmed but the article should state the exact age threshold instead of the vague 'above a certain age': the exemption applies to individuals aged 80 years or above during the previous year (super senior citizens), plus non-citizens of India as a fourth category the article omits entirely."
How to Link Aadhaar and PAN Online — Step by Step,(not live) /how-to-link-aadhaar-and-pan-online-step-by-step,IMPROVE,"An OTP for the Link Aadhaar request goes to the mobile number registered with Aadhaar, not the one registered with bank or PAN.",VERIFIABLE,Income Tax Department e-filing portal — Link Aadhaar process,https://www.incometax.gov.in/iec/foportal/help/all-topics/e-filing-services/link-aadhaar,Confirmed,"None — accurate. The OTP verification step in the Link Aadhaar flow is sent to the mobile number linked to the Aadhaar record via UIDAI, which can differ from the number linked to a bank account or PAN profile."
How to Link Aadhaar and PAN Online — Step by Step,(not live) /how-to-link-aadhaar-and-pan-online-step-by-step,IMPROVE,"If TDS was deducted at a higher rate during a period the PAN was inoperative, the excess can usually be claimed back as a refund when filing the return for that year, once the PAN becomes operative and the correction falls within the same or adjoining assessment years.",VERIFIABLE,Income Tax Department — Section 206AA / CBDT Circular on inoperative PAN and higher TDS,https://www.incometax.gov.in/iec/foportal/help/e-filing-link-aadhaar-faq,Partially Confirmed,"Directionally correct in that becoming PAN-operative again generally allows normal TDS credit reconciliation going forward, but the specific claim about reclaiming already-deducted higher-rate TDS via refund, and the 'same or adjoining assessment years' caveat, is a nuanced area that has seen CBDT circulars/clarifications change over time (e.g. CBDT Circular 6/2024 gave relief for certain transactions if PAN-Aadhaar was linked by specific deadlines). Article should cite the specific CBDT circular governing this relief rather than stating the mechanism generically, since the exact conditions for reclaiming already-deducted higher TDS are more restrictive and technical than 'file your return and it gets reconciled.'"
